Date,Open,High,Low,Close,Adj Close,Volume
2015-06-01 00:00:00+00:00,75.37000274658203,75.52999877929688,74.73999786376953,75.23999786376953,64.3841781616211,7466700
2015-06-02 00:00:00+00:00,75.0,75.08999633789062,74.45999908447266,74.75,63.96488952636719,5722400
2015-06-03 00:00:00+00:00,75.0,75.06999969482422,74.68000030517578,74.88999938964844,64.08470153808594,5357600
2015-06-04 00:00:00+00:00,74.61000061035156,74.91000366210938,74.11000061035156,74.37000274658203,63.639732360839844,6479500
2015-06-05 00:00:00+00:00,74.2699966430664,74.38999938964844,73.73999786376953,74.33999633789062,63.61402893066406,7772200
2015-06-08 00:00:00+00:00,74.36000061035156,74.5199966430664,73.97000122070312,73.97000122070312,63.29742431640625,6736600
2015-06-09 00:00:00+00:00,74.20999908447266,74.20999908447266,73.66000366210938,73.94999694824219,63.28029251098633,8297500
2015-06-10 00:00:00+00:00,74.12000274658203,74.94999694824219,73.9800033569336,74.86000061035156,64.05902099609375,7728800
2015-06-11 00:00:00+00:00,75.44000244140625,75.48999786376953,74.97000122070312,75.37000274658203,64.49542999267578,4912000
2015-06-12 00:00:00+00:00,75.0,75.11000061035156,74.33999633789062,74.44000244140625,63.699615478515625,6330600
2015-06-15 00:00:00+00:00,73.97000122070312,74.68000030517578,73.58999633789062,74.52999877929688,63.776611328125,7150200
2015-06-16 00:00:00+00:00,74.48999786376953,74.94000244140625,74.33000183105469,74.9000015258789,64.09322357177734,6041400
2015-06-17 00:00:00+00:00,74.98999786376953,75.16000366210938,74.5,74.97000122070312,64.15315246582031,5132100
2015-06-18 00:00:00+00:00,75.11000061035156,76.27999877929688,75.08000183105469,76.02999877929688,65.0602035522461,9511200
2015-06-19 00:00:00+00:00,75.83999633789062,76.01000213623047,75.66000366210938,75.70999908447266,65.00955963134766,10327400
2015-06-22 00:00:00+00:00,76.2699966430664,76.66000366210938,76.20999908447266,76.30000305175781,65.51615142822266,6635000
2015-06-23 00:00:00+00:00,76.41000366210938,76.6500015258789,76.18000030517578,76.44999694824219,65.64497375488281,4631600
2015-06-24 00:00:00+00:00,76.3499984741211,76.41999816894531,75.68000030517578,75.68000030517578,64.9837875366211,7294400
2015-06-25 00:00:00+00:00,75.91000366210938,76.45999908447266,75.70999908447266,76.0999984741211,65.34443664550781,9232500
2015-06-26 00:00:00+00:00,76.20999908447266,76.5,75.72000122070312,75.98999786376953,65.24995422363281,6147500
2015-06-29 00:00:00+00:00,75.33000183105469,75.72000122070312,74.08999633789062,74.12999725341797,63.65284729003906,13675900
2015-06-30 00:00:00+00:00,74.93000030517578,74.94999694824219,74.1500015258789,74.38999938964844,63.876121520996094,8722200
2015-07-01 00:00:00+00:00,75.16000366210938,75.26000213623047,74.75,75.19000244140625,64.56303405761719,7756500
2015-07-02 00:00:00+00:00,75.36000061035156,75.41000366210938,74.69000244140625,74.83999633789062,64.26251220703125,5678800
2015-07-06 00:00:00+00:00,74.13999938964844,75.27999877929688,74.13999938964844,74.80999755859375,64.23675537109375,9352600
2015-07-07 00:00:00+00:00,74.91000366210938,75.16999816894531,73.88999938964844,75.16999816894531,64.54588317871094,10653300
2015-07-08 00:00:00+00:00,74.56999969482422,74.80000305175781,73.86000061035156,73.87999725341797,63.43818283081055,13074900
2015-07-09 00:00:00+00:00,74.68000030517578,74.87000274658203,74.23999786376953,74.27999877929688,63.78163528442383,6654600
2015-07-10 00:00:00+00:00,75.20999908447266,75.37000274658203,74.77999877929688,75.27999877929688,64.64032745361328,8059500
2015-07-13 00:00:00+00:00,75.81999969482422,76.08000183105469,75.61000061035156,75.91999816894531,65.1898422241211,7815100
2015-07-14 00:00:00+00:00,75.95999908447266,76.77999877929688,75.79000091552734,76.68000030517578,65.84245300292969,5831800
2015-07-15 00:00:00+00:00,76.91999816894531,77.26000213623047,76.55999755859375,76.77999877929688,65.92832946777344,6994900
2015-07-16 00:00:00+00:00,77.05999755859375,77.25,76.83999633789062,77.13999938964844,66.2374496459961,5109200
2015-07-17 00:00:00+00:00,77.05000305175781,77.06999969482422,76.66000366210938,76.97000122070312,66.09144592285156,3877900
2015-07-20 00:00:00+00:00,77.06999969482422,77.4000015258789,76.98999786376953,77.22000122070312,66.30613708496094,3874800
2015-07-21 00:00:00+00:00,77.19000244140625,77.38999938964844,76.52999877929688,76.87999725341797,66.0141830444336,8140200
2015-07-22 00:00:00+00:00,76.66999816894531,77.12000274658203,76.55000305175781,77.05000305175781,66.16014862060547,5765400
2015-07-23 00:00:00+00:00,77.19000244140625,77.3499984741211,76.62999725341797,76.7699966430664,65.91973114013672,5677400
2015-07-24 00:00:00+00:00,76.0,76.05000305175781,74.70999908447266,74.8499984741211,64.2710952758789,13229700
2015-07-27 00:00:00+00:00,74.66999816894531,74.93000030517578,74.38999938964844,74.77999877929688,64.21098327636719,11037000
2015-07-28 00:00:00+00:00,75.19999694824219,76.1500015258789,74.81999969482422,76.12999725341797,65.37017059326172,11445100
2015-07-29 00:00:00+00:00,76.45999908447266,76.61000061035156,75.94000244140625,76.26000213623047,65.4818115234375,9367000
2015-07-30 00:00:00+00:00,76.19000244140625,76.33000183105469,75.55999755859375,76.1500015258789,65.38736724853516,5381100
2015-07-31 00:00:00+00:00,76.44000244140625,76.93000030517578,76.38999938964844,76.58999633789062,65.7651596069336,7910300
2015-08-03 00:00:00+00:00,76.66999816894531,76.9000015258789,76.01000213623047,76.52999877929688,65.71365356445312,8447800
2015-08-04 00:00:00+00:00,76.91000366210938,76.94999694824219,76.25,76.48999786376953,65.67930603027344,10778700
2015-08-05 00:00:00+00:00,76.95999908447266,77.26000213623047,76.83000183105469,77.12999725341797,66.22886657714844,5391200
2015-08-06 00:00:00+00:00,77.19999694824219,77.2699966430664,75.37999725341797,75.44999694824219,64.7862777709961,13360200
2015-08-07 00:00:00+00:00,75.43000030517578,75.56999969482422,74.52999877929688,75.31999969482422,64.67466735839844,10863600
2015-08-10 00:00:00+00:00,75.56999969482422,76.26000213623047,75.56999969482422,75.93000030517578,65.19845581054688,7951100
2015-08-11 00:00:00+00:00,75.41000366210938,75.69000244140625,74.91000366210938,75.29000091552734,64.64891052246094,7914900
2015-08-12 00:00:00+00:00,74.72000122070312,75.41999816894531,73.9000015258789,75.33999633789062,64.69183349609375,9665900
2015-08-13 00:00:00+00:00,75.4000015258789,75.68000030517578,74.98999786376953,75.16999816894531,64.54588317871094,6329300
2015-08-14 00:00:00+00:00,74.95999908447266,75.41999816894531,74.80000305175781,75.37999725341797,64.72620391845703,5504000
2015-08-17 00:00:00+00:00,75.12999725341797,76.16000366210938,74.83000183105469,76.13999938964844,65.37874603271484,5796000
2015-08-18 00:00:00+00:00,76.05999755859375,76.44000244140625,75.91000366210938,76.02999877929688,65.28430938720703,5465900
2015-08-19 00:00:00+00:00,75.62000274658203,76.23999786376953,75.18000030517578,75.72000122070312,65.01813507080078,10070300
2015-08-20 00:00:00+00:00,75.16000366210938,75.44999694824219,73.95999908447266,73.95999908447266,63.50687026977539,12992900
2015-08-21 00:00:00+00:00,73.22000122070312,73.8499984741211,71.69000244140625,71.69999694824219,61.56629180908203,24008300
2015-08-24 00:00:00+00:00,67.38999938964844,71.06999969482422,56.630001068115234,68.6500015258789,58.94737243652344,33675700
2015-08-25 00:00:00+00:00,70.80000305175781,71.33999633789062,67.86000061035156,67.95999908447266,58.354888916015625,17883700
2015-08-26 00:00:00+00:00,69.83999633789062,70.9000015258789,68.16999816894531,70.83000183105469,60.819278717041016,26115600
2015-08-27 00:00:00+00:00,71.75,72.30999755859375,70.69000244140625,72.20999908447266,62.00421905517578,18689700
2015-08-28 00:00:00+00:00,71.8499984741211,72.23999786376953,71.2300033569336,71.80000305175781,61.652156829833984,10045600
2015-08-31 00:00:00+00:00,71.4800033569336,72.0999984741211,70.30999755859375,70.48999786376953,60.52731704711914,15143100
2015-09-01 00:00:00+00:00,68.63999938964844,69.76000213623047,68.31999969482422,68.63999938964844,58.93878173828125,21723600
2015-09-02 00:00:00+00:00,69.77999877929688,70.05000305175781,68.91000366210938,70.05000305175781,60.149505615234375,12491700
2015-09-03 00:00:00+00:00,70.44999694824219,70.83999633789062,69.38999938964844,69.55000305175781,59.720149993896484,14080100
2015-09-04 00:00:00+00:00,68.48999786376953,69.2699966430664,68.18000030517578,68.68000030517578,58.973114013671875,16587900
2015-09-08 00:00:00+00:00,69.94000244140625,70.69999694824219,69.5199966430664,70.5999984741211,60.62176513671875,11697400
2015-09-09 00:00:00+00:00,71.41999816894531,71.47000122070312,69.33000183105469,69.51000213623047,59.685821533203125,12424000
2015-09-10 00:00:00+00:00,69.54000091552734,70.70999908447266,69.31999969482422,70.18000030517578,60.2611083984375,17313700
2015-09-11 00:00:00+00:00,69.88999938964844,70.66000366210938,69.69000244140625,70.62999725341797,60.647499084472656,7633000
2015-09-14 00:00:00+00:00,70.6500015258789,70.77999877929688,70.08999633789062,70.41000366210938,60.45859909057617,6232200
2015-09-15 00:00:00+00:00,70.76000213623047,71.58999633789062,70.5,71.41999816894531,61.32585906982422,8414600
2015-09-16 00:00:00+00:00,71.44999694824219,71.75,70.91000366210938,71.62000274658203,61.497581481933594,12003400
2015-09-17 00:00:00+00:00,71.55000305175781,73.26000213623047,71.55000305175781,72.2699966430664,62.055728912353516,19149000
2015-09-18 00:00:00+00:00,71.0199966430664,71.66999816894531,70.80999755859375,70.91000366210938,61.1086311340332,23716000
2015-09-21 00:00:00+00:00,71.4000015258789,71.56999969482422,69.5,69.97000122070312,60.2985725402832,23860100
2015-09-22 00:00:00+00:00,69.01000213623047,69.66000366210938,68.76000213623047,69.54000091552734,59.928016662597656,29234000
2015-09-23 00:00:00+00:00,69.5999984741211,70.12000274658203,69.11000061035156,69.47000122070312,59.86769485473633,9578700
2015-09-24 00:00:00+00:00,68.9000015258789,69.16999816894531,67.98999786376953,68.76000213623047,59.25580978393555,20064500
2015-09-25 00:00:00+00:00,69.30999755859375,69.5199966430664,66.3499984741211,66.87999725341797,57.63566589355469,30973700
2015-09-28 00:00:00+00:00,66.45999908447266,66.5999984741211,63.72999954223633,64.29000091552734,55.40367126464844,66470200
2015-09-29 00:00:00+00:00,64.45999908447266,65.9800033569336,64.08000183105469,64.87999725341797,55.912113189697266,31776000
2015-09-30 00:00:00+00:00,65.83999633789062,66.41999816894531,65.37999725341797,66.2300033569336,57.07554244995117,26565600
2015-10-01 00:00:00+00:00,66.38999938964844,66.94999694824219,65.75,66.9000015258789,57.652923583984375,19853100
2015-10-02 00:00:00+00:00,66.02999877929688,68.30000305175781,65.72000122070312,68.29000091552734,58.85079574584961,23741800
2015-10-05 00:00:00+00:00,68.87999725341797,69.0199966430664,67.80000305175781,68.47000122070312,59.00588607788086,18389800
2015-10-06 00:00:00+00:00,68.25,68.44999694824219,65.91000366210938,66.86000061035156,57.6184196472168,30431600
2015-10-07 00:00:00+00:00,67.3499984741211,68.26000213623047,66.52999877929688,67.93000030517578,58.54055404663086,27466100
2015-10-08 00:00:00+00:00,67.54000091552734,68.3499984741211,66.87000274658203,68.12999725341797,58.71290588378906,23182700
2015-10-09 00:00:00+00:00,68.23999786376953,68.7300033569336,67.94000244140625,68.44000244140625,58.98004150390625,13890000
2015-10-12 00:00:00+00:00,68.13999938964844,68.83999633789062,68.05000305175781,68.62000274658203,59.13517379760742,11074500
2015-10-13 00:00:00+00:00,68.30999755859375,69.19000244140625,67.69000244140625,67.76000213623047,58.394039154052734,17273300
2015-10-14 00:00:00+00:00,68.12000274658203,68.68000030517578,67.44000244140625,67.62999725341797,58.282005310058594,21786200
2015-10-15 00:00:00+00:00,67.26000213623047,69.13999938964844,67.19000244140625,69.13999938964844,59.58328628540039,22133300
2015-10-16 00:00:00+00:00,69.33000183105469,69.86000061035156,69.16000366210938,69.76000213623047,60.11761474609375,17657000
2015-10-19 00:00:00+00:00,69.52999877929688,70.19999694824219,69.1500015258789,70.01000213623047,60.33304214477539,15694700
2015-10-20 00:00:00+00:00,69.79000091552734,70.01000213623047,68.61000061035156,68.91000366210938,59.38508224487305,14802000
2015-10-21 00:00:00+00:00,69.30000305175781,69.56999969482422,67.16000366210938,68.29000091552734,58.85079574584961,36068300
2015-10-22 00:00:00+00:00,68.38999938964844,68.5,67.02999877929688,67.87999725341797,58.49745178222656,35524500
2015-10-23 00:00:00+00:00,68.58000183105469,69.69000244140625,68.30000305175781,69.33000183105469,59.74702453613281,26524200
2015-10-26 00:00:00+00:00,69.16000366210938,70.06999969482422,68.93000030517578,69.5999984741211,59.97972106933594,17831900
2015-10-27 00:00:00+00:00,69.79000091552734,70.87999725341797,69.77999877929688,70.87999725341797,61.082759857177734,25160900
2015-10-28 00:00:00+00:00,70.7699966430664,71.51000213623047,70.13999938964844,71.47000122070312,61.591217041015625,18158000
2015-10-29 00:00:00+00:00,71.87999725341797,73.0,71.48999786376953,71.79000091552734,61.86701202392578,22780700
2015-10-30 00:00:00+00:00,72.01000213623047,72.20999908447266,71.33999633789062,71.33999633789062,61.47919845581055,12427200
2015-11-02 00:00:00+00:00,71.75,72.91000366210938,71.33999633789062,72.86000061035156,62.78911209106445,18646600
2015-11-03 00:00:00+00:00,72.66999816894531,72.83000183105469,72.08999633789062,72.5999984741211,62.56503677368164,10428700
2015-11-04 00:00:00+00:00,72.86000061035156,72.87999725341797,71.83999633789062,72.27999877929688,62.28925704956055,11533000
2015-11-05 00:00:00+00:00,72.33000183105469,72.3499984741211,71.37000274658203,72.05000305175781,62.09107208251953,9172000
2015-11-06 00:00:00+00:00,71.61000061035156,71.81999969482422,70.91999816894531,71.75,61.83253479003906,12661100
2015-11-09 00:00:00+00:00,71.62000274658203,71.62000274658203,70.79000091552734,71.19999694824219,61.358543395996094,15625000
2015-11-10 00:00:00+00:00,71.22000122070312,71.83999633789062,71.08000183105469,71.68000030517578,61.772220611572266,9737400
2015-11-11 00:00:00+00:00,71.94999694824219,71.94999694824219,70.95999908447266,70.97000122070312,61.160335540771484,10580900
